race_id,競輪場,レース番号,開始時間,買い目,first,second,third,odds,p,EV
8320260307030003,久留米競輪,3R,21:20,4-5-3,4,5,3,9999.9,0.014979738919840922,148.79589122451722
8320260307030003,久留米競輪,3R,21:20,4-5-6,4,5,6,9999.9,0.014774877970911607,146.74730222131896
8320260307030003,久留米競輪,3R,21:20,4-6-5,4,6,5,9999.9,0.014757584965273556,146.57437389423902
4320260307030007,岐阜競輪,7R,22:50,2-4-7,2,4,7,9999.9,0.010055784030576777,99.55683472736472
8320260307030003,久留米競輪,3R,21:20,6-4-2,6,4,2,9999.9,0.009682293844085805,95.82197021147363
8320260307030003,久留米競輪,3R,21:20,6-5-4,6,5,4,9999.9,0.009668474281161224,95.68377596418412
8320260307030003,久留米競輪,3R,21:20,6-5-1,6,5,1,9999.9,0.009591526614777132,94.91430699510984
8320260307030006,久留米競輪,6R,22:20,1-3-7,1,3,7,9999.9,0.009537016112098696,94.36920741937574
8320260307030001,久留米競輪,1R,20:40,2-3-7,2,3,7,9999.9,0.009157237264831947,90.57145692459298
4320260307030002,岐阜競輪,2R,21:10,5-6-3,5,6,3,9999.9,0.007755696692436651,76.55619135469726
8320260307030007,久留米競輪,7R,22:40,1-4-3,1,4,3,9999.9,0.0071601558516530646,70.60084250094548
4320260307030005,岐阜競輪,5R,22:10,2-3-4,2,3,4,9999.9,0.007034633143153585,69.34562796822154
8320260307030007,久留米競輪,7R,22:40,1-3-7,1,3,7,9999.9,0.007031644854253177,69.31574537804634
8320260307030007,久留米競輪,7R,22:40,3-7-1,3,7,1,9999.9,0.006912685428152718,68.12616301298436
4320260307030002,岐阜競輪,2R,21:10,6-5-1,6,5,1,9999.9,0.006800711489718567,67.0064348260367
4320260307030002,岐阜競輪,2R,21:10,5-4-6,5,4,6,9999.9,0.006778987264169378,66.78919474296737
8320260307030004,久留米競輪,4R,21:40,5-3-4,5,3,4,9999.9,0.0066784796681759965,65.78412883379315
